Date;Wind speed  (vc avg);Wind  direction  (vc avg);Wind  speed (max);Wind Dir.(Max wind speed);latitude;longitude;station_id
13 Jul 2023;4.0;17.128082624792;8.7;29.59;-24.1296;15.8947;31201
14 Jul 2023;4.0;334.4979817831;9.1;339.6;-24.1296;15.8947;31201
15 Jul 2023;1.5;183.739973435;3.5;192.3;-24.1296;15.8947;31201
16 Jul 2023;1.0;111.80283886009;3.7;100.2;-24.1296;15.8947;31201
17 Jul 2023;0.5;90.746389188348;5.0;35.52;-24.1296;15.8947;31201
18 Jul 2023;1.2;236.78800478707;5.8;197.9;-24.1296;15.8947;31201
19 Jul 2023;1.1;185.31177201115;5.7;195.9;-24.1296;15.8947;31201
20 Jul 2023;0.8;161.42110059575;4.8;230.1;-24.1296;15.8947;31201
21 Jul 2023;1.2;247.29837697769;5.5;325.0;-24.1296;15.8947;31201
22 Jul 2023;1.5;258.48136171191;7.2;307.3;-24.1296;15.8947;31201
23 Jul 2023;1.3;225.61868486854;3.9;198.7;-24.1296;15.8947;31201
24 Jul 2023;1.4;301.11263738977;6.0;316.0;-24.1296;15.8947;31201
25 Jul 2023;1.3;294.60622008094;7.6;279.2;-24.1296;15.8947;31201
26 Jul 2023;1.0;290.65554921241;2.9;306.6;-24.1296;15.8947;31201
27 Jul 2023;1.7;281.49669575367;5.3;320.4;-24.1296;15.8947;31201
28 Jul 2023;2.7;302.03880360572;5.3;303.5;-24.1296;15.8947;31201
29 Jul 2023;3.0;207.66305913968;6.9;169.7;-24.1296;15.8947;31201
30 Jul 2023;1.3;142.55824838659;4.2;108.1;-24.1296;15.8947;31201
31 Jul 2023;1.5;151.39193510768;4.8;111.6;-24.1296;15.8947;31201
01 Aug 2023;2.5;99.395928760235;5.5;107.5;-24.1296;15.8947;31201
02 Aug 2023;1.2;87.905497439478;4.9;48.26;-24.1296;15.8947;31201
03 Aug 2023;4.0;326.32514643968;10.8;343.3;-24.1296;15.8947;31201
04 Aug 2023;2.2;295.27914510516;5.9;303.0;-24.1296;15.8947;31201
05 Aug 2023;1.4;258.30966764547;5.1;311.8;-24.1296;15.8947;31201
06 Aug 2023;1.3;225.56013696727;6.6;212.8;-24.1296;15.8947;31201
07 Aug 2023;1.4;188.98149051702;6.0;200.9;-24.1296;15.8947;31201
08 Aug 2023;0.8;256.6687241439;4.6;351.9;-24.1296;15.8947;31201
09 Aug 2023;1.9;40.21736581285;8.4;2.57;-24.1296;15.8947;31201
10 Aug 2023;2.5;26.690764760836;8.0;5.67;-24.1296;15.8947;31201
11 Aug 2023;1.9;294.57934674315;5.6;296.6;-24.1296;15.8947;31201
12 Aug 2023;1.8;290.84424969196;3.8;265.5;-24.1296;15.8947;31201
13 Aug 2023;3.2;322.27278898162;7.3;315.9;-24.1296;15.8947;31201
14 Aug 2023;3.4;320.97054580322;6.5;304.5;-24.1296;15.8947;31201
15 Aug 2023;4.0;313.87722574124;6.8;318.3;-24.1296;15.8947;31201
16 Aug 2023;1.8;295.55173676776;5.3;299.1;-24.1296;15.8947;31201
17 Aug 2023;1.1;267.07418551877;3.5;301.1;-24.1296;15.8947;31201
18 Aug 2023;2.0;285.27794098011;5.8;299.0;-24.1296;15.8947;31201
19 Aug 2023;1.0;298.81009825419;3.2;271.3;-24.1296;15.8947;31201
20 Aug 2023;1.4;238.97527343288;4.2;209.9;-24.1296;15.8947;31201
21 Aug 2023;2.1;187.1535015898;5.8;195.2;-24.1296;15.8947;31201
22 Aug 2023;2.1;200.77823149447;5.2;179.5;-24.1296;15.8947;31201
23 Aug 2023;2.2;180.73640142784;4.9;178.4;-24.1296;15.8947;31201
24 Aug 2023;1.5;226.4245784979;5.0;202.5;-24.1296;15.8947;31201
25 Aug 2023;2.9;190.81929390368;7.4;183.4;-24.1296;15.8947;31201
26 Aug 2023;2.1;131.77374352895;5.1;115.6;-24.1296;15.8947;31201
27 Aug 2023;3.9;82.496241945371;8.4;36.47;-24.1296;15.8947;31201
28 Aug 2023;1.8;99.725693103499;8.9;138.3;-24.1296;15.8947;31201
29 Aug 2023;1.1;312.26865750191;5.7;343.7;-24.1296;15.8947;31201
30 Aug 2023;2.2;306.80902362725;7.6;348.6;-24.1296;15.8947;31201
31 Aug 2023;1.9;283.00378486622;4.1;284.9;-24.1296;15.8947;31201
01 May 2024;0.7;222.2068651153;5.3;212.5;-24.1296;15.8947;31201
02 May 2024;1.2;357.57599595946;6.6;23.08;-24.1296;15.8947;31201
03 May 2024;2.3;320.14711973903;9.3;340.0;-24.1296;15.8947;31201
04 May 2024;1.5;212.77049128549;6.0;182.7;-24.1296;15.8947;31201
05 May 2024;0.6;291.98738929605;6.2;236.7;-24.1296;15.8947;31201
06 May 2024;1.4;273.19108312778;6.7;278.5;-24.1296;15.8947;31201
07 May 2024;2.0;223.55507467013;5.4;182.3;-24.1296;15.8947;31201
08 May 2024;1.6;199.85161144903;6.4;205.0;-24.1296;15.8947;31201
09 May 2024;1.4;262.02827451946;8.3;319.5;-24.1296;15.8947;31201
10 May 2024;1.7;215.0689484305;7.6;183.9;-24.1296;15.8947;31201
11 May 2024;2.2;178.15763358445;5.9;176.2;-24.1296;15.8947;31201
12 May 2024;2.2;198.07906548276;7.1;191.6;-24.1296;15.8947;31201
13 May 2024;1.3;215.31912925775;5.8;187.4;-24.1296;15.8947;31201
14 May 2024;1.3;229.72340346958;6.0;191.9;-24.1296;15.8947;31201
15 May 2024;1.6;98.529180185664;4.6;176.3;-24.1296;15.8947;31201
16 May 2024;3.1;66.421077780106;6.7;64.68;-24.1296;15.8947;31201
17 May 2024;0.6;85.016404807268;5.0;18.45;-24.1296;15.8947;31201
18 May 2024;1.2;168.44080713014;8.6;35.01;-24.1296;15.8947;31201
19 May 2024;0.9;226.46930230255;6.5;174.4;-24.1296;15.8947;31201
20 May 2024;0.7;41.164320657292;5.6;2.34;-24.1296;15.8947;31201
21 May 2024;1.0;5.2431211553574;7.3;28.43;-24.1296;15.8947;31201
22 May 2024;0.5;308.91520707685;4.9;20.98;-24.1296;15.8947;31201
23 May 2024;1.0;235.89109178618;5.9;344.2;-24.1296;15.8947;31201
24 May 2024;1.1;211.05984243223;5.3;175.5;-24.1296;15.8947;31201
25 May 2024;1.3;203.00901286052;4.5;183.2;-24.1296;15.8947;31201
26 May 2024;1.5;75.571958623695;6.9;39.0;-24.1296;15.8947;31201
27 May 2024;3.1;29.23449536883;8.7;34.27;-24.1296;15.8947;31201
28 May 2024;1.4;305.41416578364;6.3;355.2;-24.1296;15.8947;31201
29 May 2024;2.0;313.51607714417;7.7;2.59;-24.1296;15.8947;31201
30 May 2024;1.5;287.27142277103;4.7;306.7;-24.1296;15.8947;31201
31 May 2024;1.9;273.90165553581;4.5;296.1;-24.1296;15.8947;31201
01 Jun 2024;1.6;257.83850295839;4.7;228.6;-24.1296;15.8947;31201
02 Jun 2024;2.0;229.31651858912;4.8;241.2;-24.1296;15.8947;31201
03 Jun 2024;2.1;178.82904374828;5.8;192.9;-24.1296;15.8947;31201
04 Jun 2024;1.5;279.6720795071;5.2;317.1;-24.1296;15.8947;31201
05 Jun 2024;2.2;285.10850216824;5.0;303.3;-24.1296;15.8947;31201
06 Jun 2024;2.6;186.77831150086;6.9;180.1;-24.1296;15.8947;31201
07 Jun 2024;3.0;106.99345114916;5.1;93.1;-24.1296;15.8947;31201
08 Jun 2024;3.8;85.956853565524;6.1;58.95;-24.1296;15.8947;31201
09 Jun 2024;0.9;37.39401953574;5.1;359.0;-24.1296;15.8947;31201
10 Jun 2024;1.5;302.43192507001;6.1;351.6;-24.1296;15.8947;31201
11 Jun 2024;3.0;304.69007898941;8.0;307.4;-24.1296;15.8947;31201
12 Jun 2024;1.5;292.49633980221;5.4;334.4;-24.1296;15.8947;31201
13 Jun 2024;0.9;116.36521392142;4.1;14.46;-24.1296;15.8947;31201
14 Jun 2024;1.0;94.007526188824;3.0;5.15;-24.1296;15.8947;31201
15 Jun 2024;1.0;356.76146074686;4.1;8.22;-24.1296;15.8947;31201
16 Jun 2024;3.0;326.07096454575;7.4;350.8;-24.1296;15.8947;31201
17 Jun 2024;2.0;301.0643816033;5.1;302.4;-24.1296;15.8947;31201
18 Jun 2024;1.2;287.53664724202;4.3;302.6;-24.1296;15.8947;31201
19 Jun 2024;1.3;284.57194404783;5.1;313.9;-24.1296;15.8947;31201
20 Jun 2024;2.3;314.29521710518;8.8;322.4;-24.1296;15.8947;31201
21 Jun 2024;1.5;279.94754641472;6.0;309.7;-24.1296;15.8947;31201
22 Jun 2024;0.7;262.89837035337;5.2;337.0;-24.1296;15.8947;31201
23 Jun 2024;1.0;139.49879833659;3.6;87.6;-24.1296;15.8947;31201
24 Jun 2024;1.5;126.83217443445;4.5;134.3;-24.1296;15.8947;31201
25 Jun 2024;3.9;79.714777599607;7.0;54.67;-24.1296;15.8947;31201
26 Jun 2024;7.6;51.432977608305;9.2;40.17;-24.1296;15.8947;31201
27 Jun 2024;5.9;32.19862962581;10.8;36.14;-24.1296;15.8947;31201
28 Jun 2024;2.7;345.46563547784;8.2;355.3;-24.1296;15.8947;31201
29 Jun 2024;3.7;312.43000162712;9.5;322.7;-24.1296;15.8947;31201
30 Jun 2024;2.3;298.19926514502;5.7;298.7;-24.1296;15.8947;31201
01 Jul 2024;0.9;257.73252544097;3.5;293.3;-24.1296;15.8947;31201
02 Jul 2024;1.2;224.01575434603;3.3;257.0;-24.1296;15.8947;31201
03 Jul 2024;2.9;183.37185308271;5.8;190.6;-24.1296;15.8947;31201
04 Jul 2024;1.9;161.41725460879;6.0;178.8;-24.1296;15.8947;31201
05 Jul 2024;1.5;81.908665084188;4.9;16.6;-24.1296;15.8947;31201
06 Jul 2024;3.4;323.27386447771;9.6;292.5;-24.1296;15.8947;31201
07 Jul 2024;2.4;214.18233888868;7.6;181.5;-24.1296;15.8947;31201
08 Jul 2024;2.0;159.25164105832;4.6;155.8;-24.1296;15.8947;31201
09 Jul 2024;1.5;233.41991482375;3.9;336.6;-24.1296;15.8947;31201
10 Jul 2024;2.1;277.01032110527;7.7;303.6;-24.1296;15.8947;31201
11 Jul 2024;1.6;275.57811773763;4.9;289.0;-24.1296;15.8947;31201
12 Jul 2024;1.5;291.04782790925;4.5;309.6;-24.1296;15.8947;31201
13 Jul 2024;1.4;286.88669511374;4.9;308.3;-24.1296;15.8947;31201
14 Jul 2024;1.5;185.65742165639;3.1;191.0;-24.1296;15.8947;31201
15 Jul 2024;1.6;196.40438209664;4.1;192.9;-24.1296;15.8947;31201
16 Jul 2024;1.6;221.41179623968;4.2;231.9;-24.1296;15.8947;31201
17 Jul 2024;1.8;250.84427369102;5.8;296.9;-24.1296;15.8947;31201
18 Jul 2024;1.0;246.94319859399;4.2;296.0;-24.1296;15.8947;31201
19 Jul 2024;1.8;219.24673725247;4.8;215.2;-24.1296;15.8947;31201
20 Jul 2024;1.2;184.98160472951;3.7;198.5;-24.1296;15.8947;31201
21 Jul 2024;1.7;295.41820231464;6.3;328.8;-24.1296;15.8947;31201
22 Jul 2024;1.3;288.27143772806;3.9;303.5;-24.1296;15.8947;31201
23 Jul 2024;0.9;241.40422176645;4.0;331.4;-24.1296;15.8947;31201
24 Jul 2024;1.4;209.57742491256;3.4;192.0;-24.1296;15.8947;31201
25 Jul 2024;1.5;249.66514176996;4.4;304.1;-24.1296;15.8947;31201
26 Jul 2024;2.3;189.12527751034;5.5;197.5;-24.1296;15.8947;31201
27 Jul 2024;2.8;187.1490889312;5.9;186.9;-24.1296;15.8947;31201
28 Jul 2024;2.7;183.35646111285;4.9;177.9;-24.1296;15.8947;31201
29 Jul 2024;1.2;195.42833042647;4.6;233.5;-24.1296;15.8947;31201
30 Jul 2024;1.6;282.74756288211;4.5;282.4;-24.1296;15.8947;31201
31 Jul 2024;2.1;86.933601885664;7.3;102.2;-24.1296;15.8947;31201
01 Aug 2024;2.6;117.2658963912;5.8;96.4;-24.1296;15.8947;31201
02 Aug 2024;1.4;115.18787450194;4.8;37.9;-24.1296;15.8947;31201
03 Aug 2024;2.8;308.30970626397;7.7;326.3;-24.1296;15.8947;31201
04 Aug 2024;1.4;231.40650495212;6.4;185.7;-24.1296;15.8947;31201
05 Aug 2024;1.2;130.44819384528;3.9;125.8;-24.1296;15.8947;31201
06 Aug 2024;1.7;268.36299915336;5.3;305.7;-24.1296;15.8947;31201
07 Aug 2024;2.8;302.86215999644;5.5;296.7;-24.1296;15.8947;31201
08 Aug 2024;2.8;295.52774558919;6.4;293.4;-24.1296;15.8947;31201
09 Aug 2024;3.1;180.83714979627;6.3;197.6;-24.1296;15.8947;31201
10 Aug 2024;3.0;187.56040187486;6.6;188.0;-24.1296;15.8947;31201
11 Aug 2024;3.6;179.96989620216;7.8;174.3;-24.1296;15.8947;31201
12 Aug 2024;0.7;215.16009401039;3.2;136.5;-24.1296;15.8947;31201
13 Aug 2024;2.4;206.3646503772;8.0;180.9;-24.1296;15.8947;31201
14 Aug 2024;2.2;105.28843913867;6.1;92.8;-24.1296;15.8947;31201
15 Aug 2024;1.3;318.15946604779;7.3;352.9;-24.1296;15.8947;31201
16 Aug 2024;1.8;267.00342698681;5.7;280.3;-24.1296;15.8947;31201
17 Aug 2024;1.5;239.33883067913;4.0;268.9;-24.1296;15.8947;31201
18 Aug 2024;1.8;221.95244361656;4.1;226.5;-24.1296;15.8947;31201
19 Aug 2024;1.2;312.38682541934;8.0;334.9;-24.1296;15.8947;31201
20 Aug 2024;1.1;239.25553128867;6.4;197.0;-24.1296;15.8947;31201
21 Aug 2024;2.7;191.02675932288;5.6;194.3;-24.1296;15.8947;31201
22 Aug 2024;0.4;98.794181937535;4.5;232.9;-24.1296;15.8947;31201
23 Aug 2024;2.6;281.26826671147;7.5;275.5;-24.1296;15.8947;31201
24 Aug 2024;1.4;224.61351598309;6.4;180.8;-24.1296;15.8947;31201
25 Aug 2024;1.3;243.15501536528;4.7;300.3;-24.1296;15.8947;31201
26 Aug 2024;1.3;233.76601360571;3.9;274.4;-24.1296;15.8947;31201
27 Aug 2024;3.3;188.29733449524;7.5;182.7;-24.1296;15.8947;31201
28 Aug 2024;2.6;181.70673499536;7.2;193.5;-24.1296;15.8947;31201
29 Aug 2024;1.4;130.86231038327;5.0;123.5;-24.1296;15.8947;31201
30 Aug 2024;1.5;308.52165712161;7.2;308.6;-24.1296;15.8947;31201
31 Aug 2024;1.7;211.94275155869;5.5;177.2;-24.1296;15.8947;31201
01 May 2025;1.7;286.10262840249;4.4;318.8;-24.1296;15.8947;31201
02 May 2025;1.8;100.53808842521;4.5;79.92;-24.1296;15.8947;31201
03 May 2025;1.9;116.63001598341;4.9;90.6;-24.1296;15.8947;31201
04 May 2025;0.6;261.14871726396;4.3;343.0;-24.1296;15.8947;31201
05 May 2025;1.3;259.71343957035;6.4;350.7;-24.1296;15.8947;31201
06 May 2025;1.1;287.80187285308;5.9;345.4;-24.1296;15.8947;31201
07 May 2025;1.7;197.49181822005;6.3;182.8;-24.1296;15.8947;31201
08 May 2025;1.7;223.82567481901;5.1;220.3;-24.1296;15.8947;31201
09 May 2025;1.7;264.65249716995;6.2;315.1;-24.1296;15.8947;31201
10 May 2025;2.2;227.31277485111;5.2;262.5;-24.1296;15.8947;31201
11 May 2025;1.0;151.1682823734;3.5;54.22;-24.1296;15.8947;31201
12 May 2025;1.1;111.58558254064;4.0;138.4;-24.1296;15.8947;31201
13 May 2025;1.3;93.271901367987;3.2;15.61;-24.1296;15.8947;31201
14 May 2025;2.5;45.550552684402;6.7;22.9;-24.1296;15.8947;31201
15 May 2025;0.5;338.57533403212;4.4;2.09;-24.1296;15.8947;31201
16 May 2025;1.0;337.49312195043;4.9;343.8;-24.1296;15.8947;31201
17 May 2025;1.2;282.35239818259;5.2;340.9;-24.1296;15.8947;31201
18 May 2025;1.4;292.13706370327;6.0;273.3;-24.1296;15.8947;31201
19 May 2025;2.0;289.82606630802;6.3;296.2;-24.1296;15.8947;31201
20 May 2025;2.4;261.89145403193;5.3;247.1;-24.1296;15.8947;31201
21 May 2025;2.7;115.45446350207;6.2;87.4;-24.1296;15.8947;31201
22 May 2025;3.2;108.17207028439;6.0;119.5;-24.1296;15.8947;31201
23 May 2025;1.9;137.18603589124;3.3;144.5;-24.1296;15.8947;31201
24 May 2025;0.8;214.77390011564;4.9;180.2;-24.1296;15.8947;31201
25 May 2025;1.3;248.96765625926;5.1;329.4;-24.1296;15.8947;31201
26 May 2025;1.5;240.96405234077;4.2;320.8;-24.1296;15.8947;31201
27 May 2025;;;;;-24.1296;15.8947;31201
28 May 2025;;;;;-24.1296;15.8947;31201
29 May 2025;;;;;-24.1296;15.8947;31201
30 May 2025;;;;;-24.1296;15.8947;31201
31 May 2025;;;;;-24.1296;15.8947;31201
01 Jun 2025;;;;;-24.1296;15.8947;31201
02 Jun 2025;;;;;-24.1296;15.8947;31201
03 Jun 2025;;;;;-24.1296;15.8947;31201
04 Jun 2025;;;;;-24.1296;15.8947;31201
05 Jun 2025;;;;;-24.1296;15.8947;31201
06 Jun 2025;1.2;271.45596304054;4.5;297.5;-24.1296;15.8947;31201
07 Jun 2025;0.8;183.42632312117;1.8;189.0;-24.1296;15.8947;31201
08 Jun 2025;3.9;185.59227745461;6.6;177.1;-24.1296;15.8947;31201
09 Jun 2025;2.9;115.07715723115;6.8;123.3;-24.1296;15.8947;31201
10 Jun 2025;3.0;106.43537119178;5.1;111.1;-24.1296;15.8947;31201
11 Jun 2025;2.2;115.95512795717;4.0;127.6;-24.1296;15.8947;31201
12 Jun 2025;1.9;112.4679892699;3.6;114.4;-24.1296;15.8947;31201
13 Jun 2025;;;;;-24.1296;15.8947;31201
14 Jun 2025;3.7;49.719798374911;7.6;43.43;-24.1296;15.8947;31201
15 Jun 2025;2.3;44.348902551381;3.6;53.08;-24.1296;15.8947;31201
16 Jun 2025;1.0;277.83378365108;6.0;347.8;-24.1296;15.8947;31201
17 Jun 2025;1.4;245.32308103878;5.1;298.5;-24.1296;15.8947;31201
18 Jun 2025;1.5;288.01827632529;5.2;296.0;-24.1296;15.8947;31201
19 Jun 2025;1.2;274.49261518975;4.4;300.6;-24.1296;15.8947;31201
20 Jun 2025;0.8;236.77403932682;3.2;315.1;-24.1296;15.8947;31201
21 Jun 2025;0.2;63.325087823996;4.2;6.36;-24.1296;15.8947;31201
22 Jun 2025;1.3;214.41308548305;4.7;184.1;-24.1296;15.8947;31201
23 Jun 2025;0.7;239.99324210796;4.6;23.1;-24.1296;15.8947;31201
24 Jun 2025;1.8;288.6508025343;6.8;331.4;-24.1296;15.8947;31201
25 Jun 2025;3.5;309.21773634773;6.3;302.5;-24.1296;15.8947;31201
26 Jun 2025;3.1;203.82086249684;6.3;187.2;-24.1296;15.8947;31201
27 Jun 2025;1.0;152.39310207908;3.6;139.2;-24.1296;15.8947;31201
28 Jun 2025;2.0;177.65848749657;3.4;192.5;-24.1296;15.8947;31201
29 Jun 2025;0.8;224.36174277874;3.2;268.5;-24.1296;15.8947;31201
30 Jun 2025;0.7;287.91342391787;4.9;351.6;-24.1296;15.8947;31201
01 Jul 2025;;;;;-24.1296;15.8947;31201
02 Jul 2025;0.8;300.80000001937;0.8;300.8;-24.1296;15.8947;31201
03 Jul 2025;1.3;181.75842070554;3.4;194.9;-24.1296;15.8947;31201
04 Jul 2025;2.3;196.40000000968;2.3;196.4;-24.1296;15.8947;31201
05 Jul 2025;2.4;198.61483738482;2.9;201.3;-24.1296;15.8947;31201
06 Jul 2025;;;;;-24.1296;15.8947;31201
07 Jul 2025;;;;;-24.1296;15.8947;31201
08 Jul 2025;;;;;-24.1296;15.8947;31201
09 Jul 2025;;;;;-24.1296;15.8947;31201
10 Jul 2025;;;;;-24.1296;15.8947;31201
11 Jul 2025;;;;;-24.1296;15.8947;31201
12 Jul 2025;;;;;-24.1296;15.8947;31201
13 Jul 2025;;;;;-24.1296;15.8947;31201
14 Jul 2025;;;;;-24.1296;15.8947;31201
15 Jul 2025;;;;;-24.1296;15.8947;31201
16 Jul 2025;;;;;-24.1296;15.8947;31201
17 Jul 2025;2.0;193.20000000968;2.0;193.2;-24.1296;15.8947;31201
18 Jul 2025;2.5;194.3253106376;3.1;194.2;-24.1296;15.8947;31201
19 Jul 2025;;;;;-24.1296;15.8947;31201
20 Jul 2025;;;;;-24.1296;15.8947;31201
21 Jul 2025;;;;;-24.1296;15.8947;31201
22 Jul 2025;;;;;-24.1296;15.8947;31201
23 Jul 2025;;;;;-24.1296;15.8947;31201
24 Jul 2025;;;;;-24.1296;15.8947;31201
25 Jul 2025;;;;;-24.1296;15.8947;31201
26 Jul 2025;;;;;-24.1296;15.8947;31201
27 Jul 2025;;;;;-24.1296;15.8947;31201
28 Jul 2025;;;;;-24.1296;15.8947;31201
29 Jul 2025;;;;;-24.1296;15.8947;31201
30 Jul 2025;;;;;-24.1296;15.8947;31201
31 Jul 2025;;;;;-24.1296;15.8947;31201
01 Aug 2025;;;;;-24.1296;15.8947;31201
02 Aug 2025;;;;;-24.1296;15.8947;31201
03 Aug 2025;;;;;-24.1296;15.8947;31201
04 Aug 2025;;;;;-24.1296;15.8947;31201
05 Aug 2025;;;;;-24.1296;15.8947;31201
06 Aug 2025;1.2;210.00000000968;1.2;210.0;-24.1296;15.8947;31201
07 Aug 2025;0.6;151.96015827644;2.9;147.8;-24.1296;15.8947;31201
08 Aug 2025;;;;;-24.1296;15.8947;31201
09 Aug 2025;;;;;-24.1296;15.8947;31201
10 Aug 2025;;;;;-24.1296;15.8947;31201
11 Aug 2025;;;;;-24.1296;15.8947;31201
12 Aug 2025;;;;;-24.1296;15.8947;31201
13 Aug 2025;;;;;-24.1296;15.8947;31201
14 Aug 2025;;;;;-24.1296;15.8947;31201
15 Aug 2025;;;;;-24.1296;15.8947;31201
16 Aug 2025;1.5;164.40000000968;1.5;164.4;-24.1296;15.8947;31201
17 Aug 2025;0.1;325.28795704243;6.7;29.95;-24.1296;15.8947;31201
18 Aug 2025;1.2;197.30000000968;1.2;197.3;-24.1296;15.8947;31201
19 Aug 2025;1.4;217.85369172325;3.4;259.1;-24.1296;15.8947;31201
20 Aug 2025;;;;;-24.1296;15.8947;31201
21 Aug 2025;;;;;-24.1296;15.8947;31201
22 Aug 2025;3.0;185.77196879797;5.7;182.9;-24.1296;15.8947;31201
23 Aug 2025;;;;;-24.1296;15.8947;31201
24 Aug 2025;;;;;-24.1296;15.8947;31201
25 Aug 2025;;;;;-24.1296;15.8947;31201
26 Aug 2025;;;;;-24.1296;15.8947;31201
27 Aug 2025;1.2;196.50000000968;1.2;196.5;-24.1296;15.8947;31201
28 Aug 2025;1.2;219.17827646514;4.3;195.3;-24.1296;15.8947;31201
29 Aug 2025;;;;;-24.1296;15.8947;31201
30 Aug 2025;1.7;178.80000000968;1.7;178.8;-24.1296;15.8947;31201
31 Aug 2025;1.7;197.70871828837;4.7;177.9;-24.1296;15.8947;31201
